,0,1,2,
127,와 니 그 죶나 뚱뚱한 몸뚱이가 살 빠진 거임? 원래는 얼마나 쌉돼지련이었길래,1,"['와', '니', '그', '죶나', '뚱뚱', '하', 'ᆫ', '몸뚱이', '가', '살', '빠지', 'ᆫ', '거', '이', 'ᆷ', '?', '원래', '는', '얼마나', '쌉돼지련', '이', '었', '길래']","쌉돼지련,쌉,련,"
128,걍 각자 알아서 살면되지 남한테 쓸데없이 관심 개많아 한대패고싶게,1,"['걍', '각자', '알', '어서', '살', '면', '되', '지', '남', '한테', '쓸데없이', '관심', '개', '많', '어', '하', 'ᆫ대', '패', '고', '싶', '게']","패,고,"
129,와 및힌냔? 티 내려고 그랬네 ㅋㅋ 하 진짜 걔 인생도 엉망진창이구나,1,"['와', '및힌냔', '?', '티', '내', '려고', '그렇', '었', '네', 'ㅋㅋ', '하', '진짜', '걔', '인생', '도', '엉망진창', '이', '구나']","미친년,미친,미치,"
130,진짜 돌 아이들 인가? 뒤지고 싶으면 혼자 뒤지든가 왜 피해 주는 거임? 그냥 차에 치여 죽었으면,1,"['진짜', '돌', '아이', '들', '이', 'ᆫ가', '?', '뒤지', '고', '싶', '으면', '혼자', '뒤지', '든가', '왜', '피하', '어', '주', '는', '거', '이', 'ᆷ', '?', '그냥', '차', '에', '치이', '어', '죽', '었', '으면']","뒤지,었,"
131,돼지발정준표 머가리 가죽벗기고 찢어 젓갈을 담가서 그 자손놈들 대대로 처먹게 해야 돼.,1,"['돼지', '발정', '주', 'ᆫ', '표', '머가리', '가죽', '벗기', '고', '찢', '어', '젓갈', '을', '담그', '어서', '그', '자손', '놈', '들', '대대로', '처먹', '게', '하', '어야', '되', '어', '.']","발정,벗기,젓갈,"
132,OO은 전생에 무사였대? 왜 자꾸 칼들고 설친대?,1,"['OO', '은', '전생', '에', '무사', '이', '었', '대', '?', '왜', '자꾸', '칼', '들', '고', '설치', 'ᆫ대', '?']","칼,설치,"
133,계속 조용히 안하면 칼로 싹 다 죽여버린다고 말이야.,1,"['계속', '조용히', '안', '하', '면', '칼', '로', '싹', '다', '죽이', '어', '버리', 'ᆫ다고', '말', '이', '야', '.']","죽이,"
135,거꾸로 매달아서 내 돈 토해내게 하고 싶어,1,"['거꾸로', '매달', '어서', '나', '의', '돈', '토하', '어', '내', '게', '하', '고', '싶', '어']","거꾸로,매달,"
136,주먹으로 위장 치면 토해낼지도,1,"['주먹', '으로', '위장', '치', '면', '토하', '어', '내', 'ᆯ지', '도']","주먹,위장,치,"
137,위장 도려내버려야지 진짜,1,"['위장', '도려내', '어', '버리', '어야지', '진짜']","도려내,어,"
138,pc방에 평생 앉아 있는 사람들 그냥 다 죽으면 좋겠다,1,"['pc', '방', '에', '평생', '앉', '어', '있', '는', '사람', '들', '그냥', '다', '죽', '으면', '좋', '겠', '다']","죽,으면,"
139,너 옷 그지왕초 같이 입으면서 뭔 쌉소리야,1,"['너', '옷', '그지', '왕초', '같이', '입', '으면서', '뭔', '쌉소리야']","그치,거지,"
140,입좀 닥치라고 꿰메버릴까보다,1,"['입', '좀', '닥치', '라고', '꿰메', '어', '버리', 'ᆯ까', '보', '다']","닥치,꿰메,어,"
141,아 무슨 버러지가 운전을 저따구로 해 개념없게,1,"['아', '무슨', '버러지', '가', '운전', '을', '저따구', '로', '하', '어', '개념', '없', '게']","저따구,개념,"
143,난 그정도까진 아닌데 군캉스라고 하는 년들 귀싸대기 마렵긴 함.,1,"['나', 'ᆫ', '그', '정도', '까지', 'ᆫ', '아니', 'ᆫ데', '군캉스', '이', '라고', '하', '는', '년', '들', '귀싸대기', '마렵', '기', 'ᆫ', '하', 'ᆷ', '.']","귀싸대기,마렵,"
144,및힌? 그게 사람 색희냐? 야 그건 친구가 기뻐해야 할 일이네; 식 올리고 알았으면 어쩔뻔 했냐;,1,"['및힌', '?', '그것', '이', '사람', '색', '희', '이', '냐', '?', '야', '그거', 'ᆫ', '친구', '가', '기뻐하', '어야', '하', 'ᆯ', '일', '이', '네', ';', '식', '올리', '고', '알', '었', '으면', '어쩌', 'ᆯ', '뻔', '하', '었', '냐', ';']","새끼,새,끼,"
146,진짜 앞에 있으면 패고 싶네,1,"['진짜', '앞', '에', '있', '으면', '패', '고', '싶', '네']","패,고,"
147,원래 인성은 와꾸 따라 가는 거랬음,1,"['원래', '인성', '은', '와꾸', '따르', '어', '가', '는', '거', '이', '라', '하', '었', '음']","와꾸,"
148,생리할 때 마다 자궁 걍 뜯고 싶다,1,"['생리', '하', 'ᆯ', '때', '마다', '자궁', '걍', '뜯', '고', '싶', '다']","뜯,고,"
149,봊나 짜증남 진짜 다 죽이고 싶어,1,"['봊나', '짜증', '나', 'ᆷ', '진짜', '다', '죽이', '고', '싶', '어']","봊나,봇나,"
150,꼭 니가 보는앞에서 동물이 니네 엄마 찢어 죽였으면 좋겠다 ㅎㅎ,1,"['꼭', '니', '가', '보', '는', '앞', '에서', '동물', '이', '니', '네', '엄마', '찢', '어', '죽이', '었', '으면', '좋', '겠', '다', 'ㅎㅎ']","찢,어,"
151,아가리를 찢어서 귀에 걸어버리고 싶네,1,"['아가리', '를', '찢', '어서', '귀', '에', '걸', '어', '버리', '고', '싶', '네']","아가리,"
152,혓바닥을 뽑아버리든가 해야겠네,1,"['혓바닥', '을', '뽑', '어', '버리', '든가', '하', '어야', '겠', '네']","뽑,어,버리,"
153,맞아 죽고 싶냐?,1,"['맞', '어', '죽', '고', '싶', '냐', '?']","맞,어,죽,고,"
154,자살 컨텐츠 어때?ㅋㅋ,1,"['자살', '컨텐츠', '어떻', '어', '?', 'ㅋㅋ']","자살,"
155,"이자를 그런 식으로 받아놓고 이번 달 안에 갚으라는 게 말이나 되냐, 이 짐승새기들아!",1,"['이자', '를', '그런', '식', '으로', '받', '어', '놓', '고', '이번', '달', '안', '에', '갚', '으라는', '것', '이', '말', '이나', '되', '냐', ',', '이', '짐승', '새', '기', '들', '아', '!']","짐승,새끼,새,끼,"
156,으휴 이게 비꼬는걸로 들리는 너같은 새@끼들은 패드립 쳐먹을만하다,1,"['으휴', '이것', '이', '비꼬', '는', '거', 'ᆯ로', '들리', '는', '너', '같', '은', '새', '@끼', '들', '은', '패드립', '치', '어', '먹', '을', '만', '하', '다']","패드립,치,어,"
157,슬프면 어디 가서 떨어져 죽든가 해 징징대지 말고,1,"['슬프', '면', '어디', '가', '어서', '떨어지', '어', '죽', '든가', '하', '어', '징징', '대', '지', '말', '고']","떨어지,어,죽,"
158,남의 집 앞에서 대체 뭐하는거야? 몰상식한 인간.,1,"['남', '의', '집', '앞', '에서', '대체', '뭐', '하', '는', '거', '이', '야', '?', '몰상식', '하', 'ᆫ', '인간', '.']","몰상식,"
159,여자라도 팬다. 빠따 가져와.,1,"['여자', '이', '라도', '패', 'ᆫ다', '.', '빠따', '가져오', '어', '.']","패,빠따,"
160,짐승도 교육하면 알아듣는데 인간이 못 알아들으면 패야지,1,"['짐승', '도', '교육', '하', '면', '알아듣', '는', '데', '인간', '이', '못', '알아듣', '으면', '패', '어야지']","짐승,알아듣,"
161,길빵하며 걸어가는 것들도 전부 패죽이고 싶음.,1,"['길빵', '하', '며', '걸어가', '는', '것', '들', '도', '전부', '패', '어', '죽이', '고', '싶', '음', '.']","길빵,패,어,"
162,오늘도 안 오면 내일 몰아서 맞아야 하는 거 알지?,1,"['오늘', '도', '안', '오', '면', '내일', '몰', '어서', '맞', '어야', '하', '는', '거', '알', '지', '?']","몰,어서,맞,어야,"
163,좋게 말할 때 나와서 처 맞아 진짜 죽여버리기 전에,1,"['좋', '게', '말', '하', 'ᆯ', '때', '나오', '어서', '처', '맞', '어', '진짜', '죽이', '어', '버리', '기', '전', '에']","처,맞,어,"
164,딸배들 얼른 착해졌으면 좋겠다,1,"['딸', '배', '들', '얼른', '착하', '어', '지', '었', '으면', '좋', '겠', '다']","딸,배,딸배,"
165,신호 무시하고 나대다가 뒤져서 이세계로 갔으면 좋겠다고 ㅋㅋ,1,"['신호', '무시', '하', '고', '나', '어', '대', '다가', '뒤지', '어서', '이', '세계', '로', '가', '었', '으면', '좋', '겠', '다고', 'ㅋㅋ']","뒤지,었,"
167,그이까 입 도려낼수도 없고,1,"['그이까', '입', '도려내', 'ᆯ', '수', '도', '없', '고']","도려내,어,"
168,도려낼 때 나도 같이하자 재밌겟네,1,"['도려내', 'ᆯ', '때', '나', '도', '같이', '하', '자', '재밌', '겟', '네']","도려내,어,"
169,볍신이 짜증나게 하잖아,1,"['볍', '신', '이', '짜증', '나', '게', '하', '잖아']","병,신,병신,"
170,길거리에서 방송한다고 설치는 쓰레기 ㅅㄲ들 역겹다,1,"['길거리', '에서', '방송', '하', 'ᆫ다고', '설치', '는', '쓰레기', 'ㅅㄲ', '들', '역겹', '다']","쓰레기,역겹,"
171,그건 ㅇㅈ이지 ㅋㅋ ㅈㄴ 미개하고 저렴해 보여,1,"['그거', 'ᆫ', 'ㅇㅈ', '이지', 'ㅋㅋ', 'ㅈㄴ', '미개', '하', '고', '저렴', '하', '어', '보이', '어']","미개,"
172,개 쌉 못생긴련들이 걸그룹 하겠다고 어그로 끄는게 꼴보기 싫긴 했어 ㅋㅋ,1,"['개', '쌉', '못생기', 'ᆫ', '련', '들', '이', '걸그룹', '하', '겠', '다고', '어그', '로', '끌', '는', '것', '이', '꼴', '보', '기', '싫', '기', 'ᆫ', '하', '었', '어', 'ㅋㅋ']","개,쌉,못생기,년,들,"
173,그니깐 ㅋㅋ 대리만족이면 시1발 밥 처먹을 돈도 없다는 소리 아니야,1,"['그니까', 'ᆫ', 'ㅋㅋ', '대리', '만족', '이', '면', '시', '1', '발', '밥', '처먹', '을', '돈', '도', '없', '다는', '소리', '아니', '야']","처먹,"
174,뭐가 불쌍해 볍신 샠히 집에서 오냐오냐 자라서 줄라 철없음 군대 가면 조금이라도 들겠지,1,"['뭐', '가', '불쌍', '하', '어', '볍신', '샠히', '집', '에서', '오냐오냐', '자라', '어서', '주', 'ᆯ라', '철없', '음', '군대', '가', '면', '조금', '이라도', '들', '겠', '지']","병신,새끼,오냐오냐,"
175,이런 양아치 쓰레기짓 한 게 처음은 아닐거고 이번엔 잘못 걸렸다 해서 환불해 준 듯?,1,"['이런', '양아치', '쓰레기', '짓', '하', 'ᆫ', '것', '이', '처음', '은', '아니', 'ᆯ', '거', '이', '고', '이번', '에', 'ᆫ', '잘못', '걸리', '었', '다', '하', '어서', '환불', '하', '어', '주', 'ᆫ', '듯', '?']","양아치,쓰레기,짓,"
176,보신탕맘과 나비탕맘의 싸움이네?ㅋㅋㅋ,1,"['보신탕', '맘', '과', '나비', '탕', '맘', '의', '싸움', '이', '네', '?', 'ㅋㅋㅋ']","보신탕,"
177,특히나 K-녀들은 모조리 죽어야 된다고 생각한다.,1,"['특히', '나', 'K', '-녀', '들', '은', '모조리', '죽', '어야', '되', 'ᆫ다고', '생각', '하', 'ᆫ다', '.']","죽,어야,"
178,진료한답시고 성추행하는 의사는 손목을 아작내야 돼.,1,"['진료', '하', 'ᆫ답시고', '성추행', '하', '는', '의사', '는', '손목', '을', '아작', '내', '어야', '되', '어', '.']","성추행,아작,"
179,밥줘충한남 저게 식충이지 한남은 개패듯이 패면서 굶겨야돼,1,"['밥줘충한남', '저것', '이', '식충', '이', '지', '한남', '은', '개', '패', '듯이', '패', '면서', '굶기', '어야', '되', '어']","밥줘충한남,식충,한남,패,"
180,남자없으면 하루도 못 살 년이야.,1,"['남자', '없', '으면', '하루', '도', '못', '살', 'ᆯ', '년', '이', '야', '.']","년,"
182,니 뱃살로 회뜨면 될 것 같은데?,1,"['니', '뱃살', '로', '회', '뜨', '면', '되', 'ᆯ', '것', '같', '은데', '?']","회,뜨,"
183,사람 무는 개는 때려 죽여도 돼,1,"['사람', '물', '는', '개', '는', '때리', '어', '죽이', '어도', '되', '어']","때리,어,"
184,니가 대신 쳐맞으려고?,1,"['니', '가', '대신', '치', '어', '맞', '으려고', '?']","치,어,"
185,"심각한 틀딱, 꼰대충 ㅋㅋ 나이이야기로 걸고 넘어지면",1,"['심각', '하', 'ᆫ', '틀', '딱', ',', '꼰대', '충', 'ㅋㅋ', '나이', '이야기', '로', '걸', '고', '넘어지', '면']","틀,딱,꼰대,충,"
186,나는 리발 사람 아니냐? 시끄러우니까 이어폰 껴라 줄라 개념 없네,1,"['나', '는', '리발', '사람', '아니', '냐', '?', '시끄럽', '으니까', '이어폰', '끼', '어라', '주', 'ᆯ라', '개념', '없', '네']","시발,"
187,니가 겪은 거 아니면 구석에 찌그러져 계세요,1,"['니', '가', '겪', '은', '거', '아니', '면', '구석', '에', '찌그러지', '어', '계세요']","찌그러지,어,"
188,니 존못와꾸 보고 누가 안기겠니,1,"['니', '존못와꾸', '보', '고', '누구', '가', '안기', '겠', '니']","존못와꾸,"
189,그런 경우는 자살이 답이지 뭐,1,"['그런', '경우', '는', '자살', '이', '답', '이', '지', '뭐']","자살,"
190,문재앙 이 ㅅㅋ도,1,"['문', '재앙', '이', 'ㅅㅋ', '도']","새키,"
191,그때 개패듯이 맞은 거 생각만 해도 스팀 오르는구만,1,"['그', '때', '개', '패', '듯이', '맞', '은', '거', '생각', '만', '하', '어도', '스팀', '오르', '는', '구만']","패,듯이,"
192,"대깨문 샛기, 관에 들어갈 때까지 마스크 써라.",1,"['대', '깨물', 'ᆫ', '샛기', ',', '관', '에', '들어가', 'ᆯ', '때', '까지', '마스크', '쓰', '어라', '.']","새끼,샛기,"
194,그리고 한국 복싱 체육관 시설투자 좇도 안하고 잘가르치지도 못함,1,"['그리고', '한국', '복싱', '체육관', '시설', '투자', '좇', '도', '안', '하', '고', '잘', '가르치', '지', '도', '못하', 'ᆷ']","좆,도,좃,졷,"
195,진짜 말 오물오물 거리면서 말하는 애들 보면 손으로 입을 찢어 버리고 싶어,1,"['진짜', '말', '오물오물', '거리', '면서', '말', '하', '는', '애', '들', '보', '면', '손', '으로', '입', '을', '찢', '어', '버리', '고', '싶', '어']","찢,어,"
196,팀플 하는데 그런 애들 나오면 죽여버리고 싶지 않아?,1,"['팀플', '하', '는', '데', '그런', '애', '들', '나오', '면', '죽이', '어', '버리', '고', '싶', '지', '않', '어', '?']","죽이,어,"
197,그지같은 년놈들 비위 맞춰주느라 몸살 날 뻔 했다 ㅋㅋㅋ,1,"['그지', '같', '은', '년놈', '들', '비위', '맞추', '어', '주', '느라', '몸살', '나', 'ᆯ', '뻔', '하', '었', '다', 'ㅋㅋㅋ']","년놈,"
198,설거지 떡밥을 떠나서 결혼해서 경제권 넘겨주고 용돈받는 새퀴들은 그냥 천하의 병딱들인 것 같아요,1,"['설거지', '떡', '밥', '을', '떠나', '어서', '결혼', '하', '어서', '경제', '권', '넘기', '어', '주', '고', '용돈', '받', '는', '새퀴', '들', '은', '그냥', '천하', '의', '병', '딱', '들', '이', 'ᆫ', '것', '같', '어요']","새끼,"
199,흉기로 협박하고 가족 위협하더니 이런 악마들은 면상 공개하고 사형시켜라,1,"['흉기', '로', '협박', '하', '고', '가족', '위협', '하', '더니', '이렇', '은', '악마', '들', '은', '면', '상', '공개', '하', '고', '사형', '시키', '어라']","면,상,"
200,ㅋㅋㅋㅋ쳐맞아봐야 정신차린다,1,"['ㅋㅋㅋㅋ', '치', '어', '맞', '어', '보', '어야', '정신', '차리', 'ᆫ다']","치,어,"
202,김치들 농약에도 명품딱지 붙어 있으면 마실 년들이네 ㅋㅋ,1,"['김치', '들', '농약', '에', '도', '명품', '딱지', '붙', '어', '있', '으면', '마시', 'ᆯ', '년', '들', '이', '네', 'ㅋㅋ']","년,"
203,데모하던 빨갱이들 잡아서 나라 살린 게 무슨 문제가 되냐,1,"['데모', '하', '던', '빨갱이', '들', '잡', '어서', '나라', '살리', 'ᆫ', '것', '이', '무슨', '문제', '가', '되', '냐']","빨갱이,"
204,어디서 개GR이야?,1,"['어디', '서', '개', 'GR', '이', '야', '?']","지랄,돼지련,"
205,저런 놈들은 두개골을 열어서 뇌를 좀 손봐야돼.,1,"['저런', '놈', '들', '은', '두개골', '을', '열', '어서', '뇌', '를', '좀', '손보', '어야', '되', '어', '.']","놈,손보,"
207,혹시 느금도 삐지면 밥안처먹음?ㅋㅋ,1,"['혹시', '느금', '도', '삐지', '면', '밥', '안', '처먹', '음', '?', 'ㅋㅋ']","느금,처먹,"
208,웬 휴거충들이 남의 놀이터에 놀러왔대?,1,"['웬', '휴거충', '들', '이', '남', '의', '놀이터', '에', '놀러오', '었', '대', '?']","휴거충,"
209,대통령부터 세금을 좋같이 쓰는데 9급따리를 어떻게 잡겠냐,1,"['대통령', '부터', '세금', '을', '좋', '같이', '쓰', '는', '데', '9급따리', '를', '어떻', '게', '잡', '겠', '냐']","좋,좆,좃,"
210,이번에도 인기 많은 애들 데리고 다니면서 쇼하고 있네,1,"['이번', '에', '도', '인기', '많', '은', '애', '들', '데리', '고', '다니', '면서', '쇼', '하', '고', '있', '네']","쇼,하,고,있,네,"
211,니같은 샛기낳고 미역국 먹었을거 생각하니 눈물이 앞을 가림,1,"['니', '같', '은', '샛기', '낳', '고', '미역국', '먹', '었', '을', '거', '생각', '하', '니', '눈물', '이', '앞', '을', '가리', 'ᆷ']","찢,어,"
213,진짜 그런 년들은 머리를 깨 버려야함.,1,"['진짜', '그런', '년', '들', '은', '머리', '를', '깨', '어', '버리', '어야', '하', 'ᆷ', '.']","깨,어,버리,"
