,0,1,2,
63,¸Ó°¡¸® ±ú¼­ µé¾îÀÖ´Â°Ô ¿ìµ¿»ç¸°Áö È®ÀÎÇØºÁ¾ßÇÔ,1,"['¸Ó°¡¸®', '±ú', '¾î¼­', 'µé', '¾î', 'ÀÖ', '´Â', '°Í', 'ÀÌ', '¿ìµ¿', '»ç¸®', 'ÀÌ', '?Áö', 'È®ÀÎ', 'ÇÏ', '¾î', 'º¸', '¾î¾ß', 'ÇÏ', '?']","¸Ó°¡¸®,´ë°¡¸®,±ú,¿ìµ¿,»ç¸®,"
64,ÇÐ±³ Æø·Â Çà»çÇÏ´Â ÀÏÁøµéÀº ÀÚ±âµéµµ ¶È°°ÀÌ ÇÐ±³ Æø·Â ´çÇØ¼­ °íÅë½º·´°Ô »ì´Ù°¡ ÀÚ»ìÇØ¼­ Á×¾î¾ß ÇØ.,1,"['ÇÐ±³', 'Æø·Â', 'Çà»ç', 'ÇÏ', '´Â', 'ÀÏÁø', 'µé', 'Àº', 'ÀÚ±â', 'µé', 'µµ', '¶È°°ÀÌ', 'ÇÐ±³', 'Æø·Â', '´çÇÏ', '¾î¼­', '°íÅë', '½º·´', '°Ô', '»ì', '´Ù°¡', 'ÀÚ»ì', 'ÇÏ', '¾î¼­', 'Á×', '¾î¾ß', 'ÇÏ', '¾î', '.']","Æø·Â,°íÅë,ÀÚ»ì,Á×,"
65,"ÂðµûµéÇÏ´Â Çàµ¿ º¸¸é, ³ª °°¾Æµµ ¶§¸®°í ½ÍÀ» °Í °°¾Æ.",1,"['Âðµû', 'µé', 'ÇÏ', '´Â', 'Çàµ¿', 'º¸', '¸é', ',', '³ª', '°°', '¾îµµ', '¶§¸®', '°í', '½Í', 'À»', '°Í', '°°', '¾î', '.']","Âðµû,¶§¸®,"
66,½Ê¾Ë¤»¤» °¡°í ½ÍÀºµ¥ ¾È°¡°Ú³Ä? Àå¾Öµµ ¾Æ´Ï°í ¾Õ¿¡ ¸äÅïÁö·ÃÀÌ µé¾î°¬´Âµ¥ ¶Ë½Î´ÂÁö ³¿»õµµ ÁÔ´Ï ³ª°í ¾È³ª¿À³× ±×³É ºüÁ® µÚÁö±æ,1,"['½Ê', '¾Ë', '¤»¤»', '°¡', '°í', '½Í', 'Àºµ¥', '¾È', '°¡', '°Ú', '³Ä', '?', 'Àå¾Ö', 'µµ', '¾Æ´Ï', '°í', '¾Õ', '¿¡', '¸äÅïÁö·Ã', 'ÀÌ', 'µé¾î°¡', '¾ú', '´Âµ¥', '¶Ë', '½Î', '´Â', 'Áö', '³¿»õ', 'µµ', 'ÁÔ´Ï', '³ª', '°í', '¾È', '³ª¿À', '³×', '±×³É', 'ºüÁö', '¾î', 'µÚÁö', '±â', '?']","½Ê,¾Ë,½Ã¹ß,Àå¾Ö,¸äÅïÁö,¸äÅïÁö·Ã,"
67,³Í ÂøÇÑ°Ô ¾Æ´Ï°í ¤¸¤¤°Ô ¸ÛÃ»ÇÑ°ÅÁö,1,"['³Ê', '?', 'ÂøÇÏ', '?', '°Í', 'ÀÌ', '¾Æ´Ï', '°í', '¤¸¤¤', 'ÇÏ', '°Ô', '¸ÛÃ»', 'ÇÏ', '?', '°ÅÁö']","¸ÛÃ»,"
68,¿Í²Ù¿¡ ÁÖ¸Ô ²È¾Æ¹ö¸®°í ½Í´Ù,1,"['¿Í²Ù', '¿¡', 'ÁÖ¸Ô', '²È', '¾î', '¹ö¸®', '°í', '½Í', '´Ù']","¿Í²Ù,ÁÖ¸Ô,²È,"
69,Àú·± »ç¶÷µéÀº »çÁö¸¦ Âõ¾î ³ö¾ß ÇÔ,1,"['Àú·±', '»ç¶÷', 'µé', 'Àº', '»çÁö', '¸¦', 'Âõ', '¾î', '³õ', '¾î¾ß', 'ÇÏ', '?']","»çÁö,Âõ,"
70,°íµîÇÐ»ýµéÀÌ ¼úÀÌ³ª ¸Ô°í ¸»ÀÌ¾ß ÀÎ½Ç à°¢ Á¦´ë·Î ³ª¿È.,1,"['°íµîÇÐ»ý', 'µé', 'ÀÌ', '¼ú', 'ÀÌ³ª', '¸Ô', '°í', '¸»', 'ÀÌ', '¾ß', 'ÀÎ½Ç à°¢', 'Á¦´ë·Î', '³ª¿À', '?', '.']","ÀÎ½Ç à°¢,ÀÎ½ÇÁ¿,"
71,¸Â¾Æ ±Í½Î´ë±â ¶§¸®°í ½Í°Ô »ý°å¾î¤»¤» »ç¶÷Àº »ý±ä´ë·Î ³í´Ù´Âµ¥,1,"['¸Â', '¾î', '±Í½Î´ë±â', '¶§¸®', '°í', '½Í', '°Ô', '»ý±â', '¾ú', '¾î', '¤»¤»', '»ç¶÷', 'Àº', '»ý±â', '?', '´ë·Î', '³î', '?´Ù´Âµ¥']","±Í½Î´ë±â,½Î´ë±â,"
72,±×·³ Àú·¸°Ô »ý±ä Àø ³îÁö ¸»°í »¡¸® Á×¾ú¾î¾ß µÅ,1,"['±×·³', 'Àú·¸', '°Ô', '»ý±â', '?', 'À÷', '?', '³î', 'Áö', '¸»', '°í', '»¡¸®', 'Á×', '¾ú', '¾î¾ß', 'µÇ', '¾î']","Á×,Á×¾ú,"
73,Àú·± ³ª»Û ¾ÖµéÀº ºÎ¸ðºÎÅÍ ÆÐ¾ß µÈ´Ù°í ºÁ,1,"['Àú·±', '³ª»Ú', '?', '¾Ö', 'µé', 'Àº', 'ºÎ¸ð', 'ºÎÅÍ', 'ÆÐ', '¾î¾ß', 'µÇ', '?´Ù°í', 'º¸', '¾î']","ºÎ¸ð,ÆÐ,"
74,³Ê ÈæÇüµéÇÑÅ× Àß¸øº¸ÀÌ¸é ´ß¸ð°¡Áö µûÀÌµí ³Êµµ ÇÑ¹æ¿¡ ÈÅ°¡´Ï±î ¾Ë¾Æ¼­ ¸ö »ç·Á¶ó.,1,"['³Ê', 'Èæ', 'Çü', 'µé', 'ÇÑÅ×', 'Àß¸ø', 'º¸ÀÌ', '¸é', '´ß', '¸ð°¡Áö', 'µû', 'ÀÌ', 'µí', '³Ê', 'µµ', 'ÇÑ', '¹æ', '¿¡', 'ÈÅ', '°¡', '´Ï±î', '¾Ë', '¾î¼­', '¸ö', '»ç¸®', '¾î¶ó', '.']","¸ð°¡Áö,ÈÅ,"
75,¾ß Á·Ä¡°Ô ÁÖÀÎ ºÒ·¯!,1,"['¾ß', 'Á·Ä¡', '°Ô', 'ÁÖÀÎ', 'ºÎ¸£', '¾î', '!']","Á·Ä¡,Á·Ä¡°Ô,"
76,¤»¤»¤» Â«¹Ù ¹Ù·Î ³ª¿À³× ¶Ê°³ÀÌ ¹Ù·Î ÆÄ¾Ç,1,"['¤»¤»¤»', 'Â«¹Ù', '¹Ù·Î', '³ª¿À', '³×', '¶Ê°³ÀÌ', '¹Ù·Î', 'ÆÄ¾Ç']","¶Ê°³ÀÌ,¶Ê°ÔÀÌ,¶Ê,"
77,±×·³ ³Í ¸¹ÀÌ Ã³¸Ô°í ¿À·¡¿À·¡ »ì¾Æ¶ó.,1,"['±×·³', '³Ê', '?', '¸¹ÀÌ', 'Ã³¸Ô', '°í', '¿À·¡¿À·¡', '»ì', '¾î¶ó', '.']","Ã³¸Ô,"
78,"Àå¾ÖÀÎ, ³ëÀÎ, ¾Æµ¿ Á×¿©¹ö¸®°í ½ÍÀ¸¸é °³Ãß",1,"['Àå¾ÖÀÎ', ',', '³ëÀÎ', ',', '¾Æµ¿', 'Á×ÀÌ', '¾î', '¹ö¸®', '°í', '½Í', 'À¸¸é', '°³Ãß']","Àå¾Ö,Á×ÀÌ,"
79,´À°Ë¸¶º¸´Ù´Â ¾Ë¾Æ¼­ Àß¸Ô°í Àß»ì¾Æ ÀÀ ¼ö°íÇØ,1,"['´À°Ë¸¶', 'º¸´Ù', '´Â', '¾Ë', '¾î¼­', 'Àß', '¸Ô', '°í', 'Àß»ì', '¾î', 'ÀÀ', '¼ö°í', 'ÇÏ', '¾î']","´À°Ë¸¶,"
80,»ó³à´Ï ¿Ö ³ªÇÑÅ× Ã¥ÀÓ Àü°¡ÇÏ³Ä?,1,"['»ó³à´Ï', '¿Ö', '³ª', 'ÇÑÅ×', 'Ã¥ÀÓ', 'Àü°¡', 'ÇÏ', '³Ä', '?']","»ó³à´Ï,»ó³â,"
81,¾ß °íµù¶§ ¼ú´ã¹è ¾ÈÇØº» Âðµû°¡ ¾îµø³Ä? ¹ÎÁõÀ§Á¶ÇØ¼­ ¼ú´ã¹è ÇÏ´Â°Ç ±¹·êÀÌÁö ±×°Å ¾ÈÇÏ¸é °¡¿À ¾È »ìÁö ½Ê¾Ë,1,"['¾ß', '°íµù', '¶§', '¼ú', '´ã¹è', '¾È', 'ÇÏ', '¾î', 'º¸', '?', 'Âðµû', '°¡', '¾îµø', '³Ä', '?', '¹Î', 'Áõ', 'À§Á¶', 'ÇÏ', '¾î¼­', '¼ú', '´ã¹è', 'ÇÏ', '´Â', '°Å', '?', '±¹', '·ê', 'ÀÌ', 'Áö', '±×°Å', '¾È', 'ÇÏ', '¸é', '°¡¿À', '¾È', '»ç', '?', 'Áö', '½Ê', '¾Ë']","¼ú,´ã¹è,Âðµû,"
82,¤·¤¸ ±×·³ Àú ´ñ±Ûµé º¸°í ³ªµµ ±âºÐ ÀâÃÆÀ¸´Ï »ç°úÇßÀ¸¸é,1,"['¤·¤¸', '±×·³', 'Àú', '´ñ±Û', 'µé', 'º¸', '°í', '³ª', 'µµ', '±âºÐ', 'ÀâÄ¡', '¾ú', 'À¸´Ï', '»ç°ú', 'ÇÏ', '¾ú', 'À¸¸é']","ÀâÄ¡,ÀâÃÄ,ÀâÃÆ,"
83,¹¹·¡ ´Ï ÁøÂ¥ Çôµµ »Ì¾Æ¼­ º¡¾î¸®·Î ¸¸µé¾îÁà?,1,"['¹¹', 'ÀÌ', '·¡', '´Ï', 'ÁøÂ¥', 'Çô', 'µµ', '»Ì', '¾î¼­', 'º¡¾î¸®', '·Î', '¸¸µé', '¾î', 'ÁÖ', '¾î', '?']","»Ì,»Ì¾Æ,º¡¾î¸®,"
84,±×·± Äðº´ È¯ÀÚµéÀº ¸ùµÕÀÌ·Î Ã³¸Â¾Æ¾ß Á¤½ÅÀ» Â÷¸°´Ù.,1,"['±×·±', 'Äð', 'º´', 'È¯ÀÚ', 'µé', 'Àº', '¸ùµÕÀÌ', '·Î', 'Ã³', '¸Â', '¾î¾ß', 'Á¤½Å', 'À»', 'Â÷¸®', '?´Ù', '.']","¸ùµÕÀÌ,Ã³,¸Â,Ã³¸Â,"
85,"½Å°æ Á» ²ô¼¼¿ä, ²Á¸Ó ¾ÆÁ¶¾¾µé",1,"['½Å°æ', 'Á»', '²ô', '¼¼¿ä', ',', '²Á¸Ó', '¾ÆÁ¶¾¾', 'µé']","²Á¸Ó,²Á´ë,"
86,¸Ó¸® ÀÚ¸¥ °Ô ¹®Á¦°¡ ¾Æ´Ï°í ²ÃÆä¹Ì¶ó ¹®Á¦¶ó°í,1,"['¸Ó¸®', 'ÀÚ¸£', '?', '°Í', 'ÀÌ', '¹®Á¦', '°¡', '¾Æ´Ï', '°í', '²ÃÆä¹Ì¶ó', '¹®Á¦', 'ÀÌ', '¶ó', '°í']","²ÃÆä¹Ì,²ÃÆä¹Ì¶ó,"
87,½âÀ» ³­¹Î ºê·ÎÄ¿µé,1,"['½â', 'À»', '³­¹Î', 'ºê·ÎÄ¿', 'µé']","½â,"
88,¸êÄ¡ÇÑ³²Àº ¸êÄ¡±¹À¸·Î ¸¸µé¾î¾ßÁö,1,"['¸êÄ¡', 'ÇÑ', '³²', 'Àº', '¸êÄ¡', '±¹', 'À¸·Î', '¸¸µé', '¾î¾ßÁö']","¸êÄ¡,ÇÑ,³²,ÇÑ³²,"
89,³Ê ¼ú°¡¿À Àâ´Ù°¡ Â°¸®¸é °³ÆÒ´Ù?,1,"['³Ê', '¼ú', '°¡¿À', 'Àâ', '´Ù°¡', 'Â°¸®¸é', '°³', 'ÆÐ', '?´Ù', '?']","¼ú,°¡¿À,Â°¸®¸é,°³,ÆÐ,ÆÒ,"
90,Àú·± ¾ÖµéÀº Áø»ó ÇÑ¹ø ¸¸³ª¼­ »´ Á¤µµ ¸Â¾Æ¾ß Á¤½Å Â÷¸®Áö.,1,"['Àú·±', '¾Ö', 'µé', 'Àº', 'Áø»ó', 'ÇÑ', '¹ø', '¸¸³ª', '¾î¼­', '»´', 'Á¤µµ', '¸Â', '¾î¾ß', 'Á¤½Å', 'Â÷¸®', 'Áö', '.']","Áø»ó,»´,¸Â,"
91,Á¤½Å Â÷¸®°Ô ³»°¡ ÇÑ¹ø ¶§·ÁÁÙ±îºÁ.,1,"['Á¤½Å', 'Â÷¸®', '°Ô', '³ª', '°¡', 'ÇÑ', '¹ø', '¶§¸®', '¾î', 'ÁÖ', '?±î', 'º¸', '¾î', '.']","¶§¸®,¾î,¶§·Á,"
92,À½ÁÖ¿îÀüÇÏ´Â ³ðµé ´Ù ´«¾ËÀ» »©¹ö·Á¾ß µÅ.,1,"['À½ÁÖ', '¿îÀü', 'ÇÏ', '´Â', '³ð', 'µé', '´Ù', '´«¾Ë', 'À»', '»©', '¾î', '¹ö¸®', '¾î¾ß', 'µÇ', '¾î', '.']","À½ÁÖ,´«¾Ë,³ð,"
93,½ÎÀÌÄÚÆÐ½ºµéÀº ºÁÁÖ¸é ¾ÈµÅ,1,"['½ÎÀÌÄÚ', 'ÆÐ½º', 'µé', 'Àº', 'º¸', '¾î', 'ÁÖ', '¸é', '¾È', 'µÇ', '¾î']","½ÎÀÌÄÚ,ÆÐ½º,"
94,°ÔÀÓ¿¡¼­ ½Î¿ì´Â ¤µ¤¢µé ¤¸¤¤ ÇÑ½ÉÇÏÁö ¾Ê³Ä?,1,"['°ÔÀÓ', '¿¡¼­', '½Î¿ì', '´Â', '¤µ¤¢', 'µé', '¤¸¤¤', 'ÇÑ½É', 'ÇÏ', 'Áö', '¾Ê', '³Ä', '?']","½Î¿ì,»õ³¢,Á¸³ª,ÇÑ½É,"
95,ÃÊµùÀÌ¶û Á¤½Å¿¬·ÉÀÌ ¶È°°¾Æ¼­ ¾î¶±ÇÏ³Ä ¤²½Å¤µ¤¢µé,1,"['ÃÊµù', 'ÀÌ¶û', 'Á¤½Å', '¿¬·É', 'ÀÌ', '¶È°°', '¾î¼­', '¾î¶±ÇÏ', '³Ä', '¤²', '½Å', '¤µ¤¢', 'µé']","ÃÊµù,Á¤½Å,º´½Å,"
96,°ÔÀÓ¿¡¼­ ½Î¿ì´Â°Å º¸¸é ÃÊµùº¸´Ù Á¤½Å¿¬·ÉÀÌ ³·Àº Àú´É¾Æ ¤µ¤¢µéÀÌÁö ¹¹,1,"['°ÔÀÓ', '¿¡¼­', '½Î¿ì', '´Â', '°Å', 'º¸', '¸é', 'ÃÊµù', 'º¸´Ù', 'Á¤½Å', '¿¬·É', 'ÀÌ', '³·', 'Àº', 'Àú´É¾Æ', '¤µ¤¢', 'µé', 'ÀÌ', 'Áö', '¹¹']","Àú´É¾Æ,"
97,ÁøÂ¥ ´Ï°¡ »ç¶÷ÀÌ³Ä? Áü½ÂÀÌÁö º»´ÉÀ» ´©¸£Áöµµ ¸øÇÏ³Ä °³±×Æ° ·Ã¾Æ,1,"['ÁøÂ¥', '´Ï', '°¡', '»ç¶÷', 'ÀÌ', '³Ä', '?', 'Áü½Â', 'ÀÌ', 'Áö', 'º»´É', 'À»', '´©¸£', 'Áö', 'µµ', '¸ø', 'ÇÏ', '³Ä', '°³±×Æ°', '·Ã', '¾Æ']","Áü½Â,º»´É,°³±×Æ°,°³°°Àº,·Ã,³â,"
98,°Å±â¶óµµ ¾øÀ¸¸é ±¹¹®°ú Á¹¾÷»ýµé ´Ù ±¾¾î µÚÁöÁö,1,"['°Å±â', 'ÀÌ', '¶óµµ', '¾ø', 'À¸¸é', '±¹¹®', '°ú', 'Á¹¾÷', '»ý', 'µé', '´Ù', '±¾', '¾î', 'µÚÁö', 'Áö']","±¾,µÚÁö,"
99,Áö±Ý Á¤±Ç ÁøÂ¥ Âõ¾î Á×ÀÌ°í ½Í¾î,1,"['Áö±Ý', 'Á¤±Ç', 'ÁøÂ¥', 'Âõ', '¾î', 'Á×ÀÌ', '°í', '½Í', '¾î']","Âõ,Á×ÀÌ,"
100,Áï°á ÃÑ»ìÀ» ÇØµµ ¸ðÀÚ¶ö ÆÇ¿¡ °¡ÇØÀÚ ½Å»óº¸È£°¡ ¸»ÀÌ µÇ³ª?,1,"['Áï°á', 'ÃÑ»ì', 'À»', 'ÇÏ', '¾îµµ', '¸ðÀÚ¶ó', '?', 'ÆÇ', '¿¡', '°¡ÇØÀÚ', '½Å»ó', 'º¸È£', '°¡', '¸»', 'ÀÌ', 'µÇ', '³ª', '?']","ÃÑ»ì,°¡ÇØÀÚ,"
101,±æ¿¡¼­ ¸¸³ª¸é Ä§ÀÌ¶óµµ ¹ñ¾îÁÖ°Ô ½Å»óÀ» °ø°³ÇØ¶ó,1,"['±æ', '¿¡¼­', '¸¸³ª', '¸é', 'Ä§', 'ÀÌ¶óµµ', '¹ñ', '¾î', 'ÁÖ', '°Ô', '½Å»ó', 'À»', '°ø°³', 'ÇÏ', '¾î¶ó']","Ä§,¹ñ,"
102,´À±×°¶·Î °¡¼Ò,1,"['´À±×°¶', '·Î', '°¡', '¼Ò']","´À±×,´À±×°¶,"
103,´Ù Àâ¾Æ¼­ Á·ÃÄ¾ß ÇÔ,1,"['´Ù', 'Àâ', '¾î¼­', 'Á·Ä¡', '¾î¾ß', 'ÇÏ', '?']","Á·Ä¡,Á·ÃÄ,"
104,´Ï ÀÎ¼ºÀÌ µµ¸¥³ðÀÌ´Ï±î ±×·¸Áö,1,"['´Ï', 'ÀÎ¼º', 'ÀÌ', 'µµ¸¥³ð', 'ÀÌ', '´Ï±î', '±×·¸', 'Áö']","µµ¸¥³ð,µµ¸¥,³ð,"
105,¾Æ´Ï¾ß ´Ï ¿Í²Ù°¡ °³ ¸ø»ý°Ü¼­ ±×·¡,1,"['¾Æ´Ï¾ß', '´Ï', '¿Í²Ù', '°¡', '°³', '¸ø»ý±â', '¾î¼­', '±×·¸', '¾î']","¿Í²Ù,¸ø»ý±â,"
106,ÀÌµý °Å ¾²´Â ¾Öµé °øÇÐ¿ë °è»ê±âµµ µÎµå¸± ÁÙ ¸ð¸£´Â ¾Ú»ýÀÓ,1,"['ÀÌ', 'µý', '°Å', '¾²', '´Â', '¾Ö', 'µé', '°øÇÐ', '¿ë', '°è»ê±â', 'µµ', 'µÎµå¸®', '?', 'ÁÙ', '¸ð¸£', '´Â', '¾Ú»ýÀÓ']","¾Ú»ý,¾Ú»ýÀÓ,"
107,"¾ß, ¸Ô±úºñ, »ý µÅÁö°í±âµµ ¸ÔÀ» ±â¼¼´Ù ¤»¤»¤»",1,"['¾ß', ',', '¸Ô±úºñ', ',', '»ý', 'µÅÁö°í±â', 'µµ', '¸Ô', 'À»', '±â¼¼', 'ÀÌ', '´Ù', '¤»¤»¤»']","¸Ô±úºñ,"
108,"¾ß, ÇÑ ¹ø¸¸ ´õ ³î¸®¸é ÀÌ ºÒÆÇ¿¡ ³× ¾ó±¼ ¹Ú¾Æ¹ö¸°´Ù.",1,"['¾ß', ',', 'ÇÑ', '¹ø', '¸¸', '´õ', '³î¸®', '¸é', 'ÀÌ', 'ºÒÆÇ', '¿¡', '³Ê', 'ÀÇ', '¾ó±¼', '¹Ú', '¾î', '¹ö¸®', '?´Ù', '.']","ºÒÆÇ,¹Ú,¹ö¸®,"
109,¾îÈÞ ³Í ¸ðÁö¶õ¾Ö °°°í ¿©ÀÚ´Â ¹¿Ä£³âÀÌ³×,1,"['¾îÈÞ', '³Ê', '?', '¸ðÁö', '¶õ', '¾Ö', '°°', '°í', '¿©ÀÚ', '´Â', '¹¿Ä£³â', 'ÀÌ', '³×']","¸ðÁö,¶õ,¸ðÁö¶õ,¸ðÀÚ¶õ,¹¿Ä£³â,¹ÌÄ£,³â,¹ÌÄ£³â,"
110,±â·¹±â°¡ ±¦È÷ ±â·¹±â°Ú´Ï ÆÑÆ® ÇÏ³ªµµ¾ø°í Á¦¸ñÀ¸·Î ¾î±×·Î ¿ÀÁö°Ô ²ø¾î¼­ ±×·³,1,"['±â·¹±â', '°¡', '±¦È÷', '±â·¹±â', 'ÀÌ', '°Ú', '´Ï', 'ÆÑÆ®', 'ÇÏ³ª', 'µµ', '¾ø', '°í', 'Á¦¸ñ', 'À¸·Î', '¾î±×', '·Î', '¿ÀÁö', '°Ô', '²ø', '¾î¼­', '±×·³']","±â·¹±â,¾î±×,·Î,¾î±×·Î,"
111,±â·¹±â´Â ¾î¶»°Ô Ã³¸® ¸øÇÏ³ª,1,"['±â·¹±â', '´Â', '¾î¶»°Ô', 'Ã³¸®', '¸ø', 'ÇÏ', '³ª']","Ã³¸®,"
112,°üÁ¾ ÇÑ³àµéÀÌ °ü½É ¸¶·Á¿ö¼­ ±×·±°ÅÁö ¹¹,1,"['°ü', 'Á¾', 'ÇÑ³à', 'µé', 'ÀÌ', '°ü½É', '¸¶·Æ', '¾î¼­', '±×·±', '°Å', 'ÀÌ', 'Áö', '¹¹']","°ü,Á¾,°üÁ¾,ÇÑ³à,°ü½É,"
113,¾îµð¼­ µé¾î¿Â ÇÏ¼ö±¸ Âî²ô·¡±â °°ÀÌ »ý°Ü°¡Áö°í ³ª´ë³Ä,1,"['¾îµð', '¼­', 'µé¾î¿À', '?', 'ÇÏ¼ö±¸', 'Âî²ô·¡±â', '°°ÀÌ', '»ý±â', '¾î', '°¡Áö', '°í', '³ª´ë', '³Ä']","ÇÏ¼ö±¸,Âî²ô·¡±â,³ª´ë,"
114,ºñÀ¯²¿¶óÁöºÁ Áö´ÉµÚÁ³³ª,1,"['ºñÀ¯', '²¿¶óÁö', 'º¸', '¾î', 'Áö´É', 'µÚÁö', '¾ú', '³ª']","²¿¶óÁö,Áö´É,µÚÁö,"
115,±×·± °ÍµéÀÌ ¸ñ¼ûÀº Áú°Ü¼­ Á×Áöµµ ¾Ê´Â´Ù.,1,"['±×·±', '°Í', 'µé', 'ÀÌ', '¸ñ¼û', 'Àº', 'Áú±â', '¾î¼­', 'Á×', 'Áö', 'µµ', '¾Ê', '´Â´Ù', '.']","¸ñ¼û,Áú±â,Á×,"
116,Ã³À½ºÎÅÍ ¾¾¸¦ ¸»·È¾î¾ß ÇÏ´Âµ¥ ¾Æ½±´Ù.,1,"['Ã³À½', 'ºÎÅÍ', '¾¾', '¸¦', '¸»¸®', '¾ú', '¾î¾ß', 'ÇÏ', '´Â', 'µ¥', '¾Æ½±', '´Ù', '.']","¾¾,¸»¸®,"
117,´Ï Çã¸®¶ì ²Ë ¸Å¼­ ¸ð·¡½Ã°è·Î ¸¸µé¾î¹ö¸°´Ù,1,"['´Ï', 'Çã¸®¶ì', '²Ë', '¸Å', '¾î¼­', '¸ð·¡½Ã°è', '·Î', '¸¸µé', '¾î', '¹ö¸®', '?´Ù']","²Ë,"
118,ÁøÂ¥ Àú·± °ÍµéÀº ½Ï ´Ù Á×¾î¾ß ÇÏ´Âµ¥.,1,"['ÁøÂ¥', 'Àú·±', '°Í', 'µé', 'Àº', '½Ï', '´Ù', 'Á×', '¾î¾ß', 'ÇÏ', '´Â', 'µ¥', '.']","°Í,Á×,"
119,¸»À» ¹º ±×µû±¸·Î ÇÏ³Ä ÀÔ¿¡ ¾²·¹±â ¹°¾úÀ½?,1,"['¸»', 'À»', '¹¹', '?', '±×µû±¸', '·Î', 'ÇÏ', '³Ä', 'ÀÔ', '¿¡', '¾²·¹±â', '¹¯', '¾ú', 'À½', '?']","±×µû±¸,¾²·¹±â,"
120,¾Æ Á» ¿¹¹Ì ½ÃºÎ·¤ ±º¼Ò¸® ¸»°í Á» ¶Ò¹è±â ¹Ú»ì³»¹ö¸±±î,1,"['¾Æ', 'Á»', '¿¹¹Ì', '½ÃºÎ·¤', '±º¼Ò¸®', '¸»', '°í', 'Á»', '¶Ò¹è±â', '¹Ú»ì', '³»', '¾î', '¹ö¸®', '?±î']","¿¹¹Ì,¾Ö¹Ì,½ÃºÎ·¤,¾¾ºÎ,¶Ò¹è±â,¹Ú»ì,"
121,½Ï ´Ù »ïÃ»±³À°´ë¿¡ ÃÄ ³Ö¾î¾ß µÅ.,1,"['½Ï', '´Ù', '»ïÃ»±³À°´ë', '¿¡', 'Ä¡', '¾î', '³Ö', '¾î¾ß', 'µÇ', '¾î', '.']","»ïÃ»,±³À°´ë,Ä¡,¾î,³Ö,ÃÄ,"
122,¾ÕÀ¸·Î ºñÁ¦ÀÌµé ³ª °­Åð½ÃÅ°¸é ´Ù Á×´Â´Ù.,1,"['¾Õ', 'À¸·Î', 'ºñÁ¦ÀÌ', 'µé', '³ª', '°­Åð', '½ÃÅ°', '¸é', '´Ù', 'Á×', '´Â´Ù', '.']","°­Åð,Á×,"
123,ÀÎ¹æÃæµé ½Å³µ±¸¸¸.,1,"['ÀÎ¹æ', 'Ãæ', 'µé', '½Å', '³ª', '¾ú', '±¸¸¸', '.']","ÀÎ¹æ,Ãæ,ÀÎ¹æÃæ,"
124,¾Æ ¸ô¶ó ´Ù ÁÒ±ùÀºµ¥ ±×³É ÀÚ»ìÀÌ³ª ÇÒ¶õ´Ù.,1,"['¾Æ', '¸ð¸£', '¾î', '´Ù', 'ÁÒ±ù', 'Àºµ¥', '±×³É', 'ÀÚ»ì', 'ÀÌ³ª', 'ÇÏ', '?¶õ´Ù', '.']","ÁÒ±ù,Á¿,°°,ÀÚ»ì,"
125,±×·± ÀÎ°£µéÀº ÀÔÀ» ¹Ù´Ã·Î ²ç¸Þ¹ö·Á¾ß ´Ù½Å ±×µý ¼Ò¸®¸¦ ¸øÇÏÁö.,1,"['±×·±', 'ÀÎ°£', 'µé', 'Àº', 'ÀÔ', 'À»', '¹Ù´Ã', '·Î', '²ç¸Þ', '¾î', '¹ö¸®', '¾î¾ß', '´Ù½Ã', '?', '±×', 'µý', '¼Ò¸®', '¸¦', '¸ø', 'ÇÏ', 'Áö', '.']","²ç¸Þ,¹ö¸®,µý,±×µý,"
126,¼¶³ª¶ó ¿ø¼þÀÌµé ¿øÆø ´Ù½Ã ÇÑ ¹ø ¸Â¾Æ¾ß Á¤½ÅÂ÷¸®Áö,1,"['¼¶³ª¶ó', '¿ø¼þÀÌ', 'µé', '¿øÆø', '´Ù½Ã', 'ÇÑ', '¹ø', '¸Â', '¾î¾ß', 'Á¤½Å', 'Â÷¸®', 'Áö']","¿ø¼þÀÌ,¿øÆø,¸Â,¾î¾ß,"
127,ÁøÂ¥ ±× Àå¾Ö ³ð »ý°¢ÇÏ¸é È­°¡ ³Ê¹« ³²,1,"['ÁøÂ¥', '±×', 'Àå¾Ö', '³ð', '»ý°¢', 'ÇÏ', '¸é', 'È­', '°¡', '³Ê¹«', '³²']","Àå¾Ö,È­,"
128,´Ï ¿ÍÀÌÇÁ º¸´Ï±î ¾ó±¼Á» ¹Ý¹Ý ÇÏ´øµ¥ ³Êµµ ²®µ¥±â º¸´Â ¾²·¹±â¿´´Ï,1,"['´Ï', '¿ÍÀÌÇÁ', 'º¸', '´Ï±î', '¾ó±¼', 'Á»', '¹Ý¹Ý', 'ÇÏ', '´øµ¥', '³Ê', 'µµ', '²®µ¥±â', 'º¸', '´Â', '¾²·¹±â', 'ÀÌ', '¾ú', '´Ï']","²®µ¥±â,¾²·¹±â,"
129,±³Àå ¸» ³Ê¹« ±æ´Ù. ÁÖ¸ÔÀ¸·Î ¸íÄ¡ Ä¡°í ½Í³×,1,"['±³Àå', '¸»', '³Ê¹«', '±æ', '´Ù', '.', 'ÁÖ¸Ô', 'À¸·Î', '¸íÄ¡', 'Ä¡', '°í', '½Í', '³×']","¸íÄ¡,Ä¡,"
